settlement_date,settlement_period,interval_start_local,interval_end_local,interval_start_utc,interval_end_utc,source_key,source_label,target_is_proxy,elexon_bm_unit,national_grid_bm_unit,bm_unit_name,lead_party_name,fuel_type,bm_unit_type,gsp_group_id,gsp_group_name,generation_capacity_mw,mapping_status,mapping_confidence,mapping_rule,cluster_key,cluster_label,parent_region,generation_mwh,pn_level_from_mw,pn_level_to_mw,pn_mean_mw,pn_mwh,qpn_level_from_mw,qpn_level_to_mw,qpn_mean_mw,qpn_mwh,mils_level_from_mw,mils_level_to_mw,mils_mean_mw,mils_mwh,mels_level_from_mw,mels_level_to_mw,mels_mean_mw,mels_mwh,physical_baseline_source_dataset,physical_baseline_mwh,physical_consistency_flag,counterfactual_method,counterfactual_valid_flag
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,E_CRGTW-1,CRGTW-1,Craig 2 Wind Farm,British Gas Trading Ltd,WIND,E,_N,South Scotland,4.7,unmapped,none,,,,,0.103,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.5,PN,0.5,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,E_GRGRW-1,GRGRW-1,Greengairs East WF-1,Greengairs East Wind Farm Ltd,WIND,E,_N,South Scotland,36.0,unmapped,none,,,,,0.571,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,18.0,PN,1.0,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,E_HBHDW-1,HBHDW-1,HARBURNHEADWF,LDV Harburnhead Ltd,WIND,E,_N,South Scotland,51.7,unmapped,none,,,,,1.034,4.0,3.0,3.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,52.0,26.0,PN,1.75,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,E_HLTWW-1,HLTWW-1,Hill of Towie,ScottishPower Energy Retail,WIND,E,_P,North Scotland,48.0,unmapped,none,,,,,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,24.0,QPN,0.0,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,E_HRHLW-1,HRHLW-1,Hare Hill Extension Windfarm,SP Renewables (UK) Limited,WIND,E,_N,South Scotland,30.0,unmapped,none,,,,,1.43,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,14.0,PN,1.0,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,E_HYWDW-1,HYWDW-1,Hywind Generator BMU1,HYWINDSC,WIND,E,_P,North Scotland,30.0,unmapped,none,,,,,-0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QPN,0.0,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,E_KINCW-1,KINCW-1,Kincardine Offshore Windfarm,Statkraft Markets Gmbh,WIND,E,_P,North Scotland,49.6,unmapped,none,,,,,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,25.0,QPN,0.0,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,E_PIBUW-1,PIBUW-1,Pines Burn Wind Farm,Npower Commercial Gas Limited,WIND,E,_N,South Scotland,36.0,unmapped,none,,,,,-0.005,9.0,8.0,8.5,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,25.0,PN,4.25,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,E_TULWW-1,TULWW-1,Tullo Windfarm,Eneco Energy Trade,WIND,E,_P,North Scotland,17.0,unmapped,none,,,,,-0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,8.5,QPN,0.0,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_ABRBO-1,ABRBO-1,ABRBO-1,Aberdeen Offshore Wind Farm,WIND,T,,,99.0,mapped,high,Direct BMU and name matches for Seagreen and Aberdeen offshore projects.,east_coast_scotland_offshore,East Coast Scotland Offshore,Scotland,-0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,97.0,48.5,QPN,0.0,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_ACHRW-1,ACHRW-1,AChruach Wind Farm,Mobius Renewables Gen. (GB2,WIND,T,,,42.6,unmapped,none,,,,,5.464,14.0,13.0,13.5,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,43.0,21.5,PN,6.75,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_AFTOW-1,AFTOW-1,Afton Wind Farm,Afton Wind Farm Limited,WIND,T,,,50.0,unmapped,none,,,,,5.007,5.0,5.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,25.0,PN,2.5,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_AKGLW-2,AKGLW-2,AIKENGALL II,Aikengall 2 CWCL,WIND,T,,,63.84,unmapped,none,,,,,1.47,4.0,3.0,3.5,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,31.5,PN,1.75,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_AKGLW-3,AKGLW-3,AIKENGALL2A-W,AIK2A Sustainable Energy Ltd,WIND,T,,,163.4,unmapped,none,,,,,1.28,5.0,4.0,4.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.0,41.0,PN,2.25,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_ANSUW-1,ANSUW-1,An Suidhe 1,Statkraft Markets Gmbh,WIND,T,,,19.36,unmapped,none,,,,,1.037,3.0,3.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,9.5,PN,1.5,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_ARCHW-1,ARCHW-1,Arecleoch,SP Renewables (UK) Limited,WIND,T,,,114.0,unmapped,none,,,,,4.59,11.0,11.0,11.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,84.0,42.0,PN,5.5,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BDCHW-1,BDCHW-1,Bad a Cheo Wind Farm,RWE Generation UK plc,WIND,T,,,270.0,unmapped,none,,,,,0.787,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,13.0,PN,0.5,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BEATO-1,BEATO-1,Beatrice Offshore WF 1,Beatrice Offshore Windfarm Ltd,WIND,T,,,184.0,mapped,high,Direct BMU and name matches for Beatrice and Moray projects.,moray_firth_offshore,Moray Firth Offshore,Scotland,-0.029,3.0,4.0,3.5,0.058333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,112.0,56.0,PN,0.058333333333333334,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BEATO-2,BEATO-2,Beatrice Offshore WF 2,Beatrice Offshore Windfarm Ltd,WIND,T,,,166.0,mapped,high,Direct BMU and name matches for Beatrice and Moray projects.,moray_firth_offshore,Moray Firth Offshore,Scotland,0.491,3.0,4.0,3.5,0.058333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,118.0,59.0,PN,0.058333333333333334,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BEATO-3,BEATO-3,Beatrice Offshore WF 3,Beatrice Offshore Windfarm Ltd,WIND,T,,,166.0,mapped,high,Direct BMU and name matches for Beatrice and Moray projects.,moray_firth_offshore,Moray Firth Offshore,Scotland,0.773,4.0,6.0,5.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,168.0,84.0,PN,0.08333333333333333,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BEATO-4,BEATO-4,Beatrice Offshore WF 4,Beatrice Offshore Windfarm Ltd,WIND,T,,,165.526,mapped,high,Direct BMU and name matches for Beatrice and Moray projects.,moray_firth_offshore,Moray Firth Offshore,Scotland,0.585,4.0,6.0,5.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,168.0,168.0,84.0,PN,0.08333333333333333,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BEINW-1,BEINW-1,Beinneun Wind farm,Beinneun Wind Farm Ltd,WIND,T,,,108.8,unmapped,none,,,,,0.843,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,109.0,54.5,PN,0.5,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BENBW-1,BENBW-1,Benbrack WF,Benbrack Wind Farm Limited,WIND,T,,,67.0,unmapped,none,,,,,,,,,,,,,,,,,,,,,,,,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BHLAW-1,BHLAW-1,Bhlaraidh Windfarm 1,SSE Generation Ltd,WIND,T,,,108.0,unmapped,none,,,,,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.0,54.0,QPN,0.0,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BLKWW-1,BLKWW-1,Blackcraig Windfarm,Blackcraig Wind Farm Limited,WIND,T,,,56.216,unmapped,none,,,,,8.202,14.0,10.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,26.5,PN,6.0,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BLLA-1,BLLA-1,T_BLLA-1,SP Renewables (UK) Limited,WIND,T,,,118.0,unmapped,none,,,,,1.092,3.0,3.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,118.0,118.0,59.0,PN,1.5,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BLLA-2,BLLA-2,Black Law Windfarm Extension,SP Renewables (UK) Limited,WIND,T,,,69.0,unmapped,none,,,,,0.634,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,30.0,PN,1.0,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BOWLW-1,BOWLW-1,Barrow Offshore Wind,Barrow Offshore Wind Limited,WIND,T,,,90.0,unmapped,none,,,,,7.301,14.0,13.0,13.5,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,66.0,33.0,PN,6.75,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_BRBEO-1,BRBEO-1,BURBO_EXTENSION,Burbo Extension Limited,WIND,T,,,257.7,unmapped,none,,,,,38.064,47.0,47.0,47.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0,255.0,127.5,PN,23.5,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CGTHW-1,CGTHW-1,Corriegarth WF,Corriegarth Wind Energy LTD,WIND,T,,,69.0,unmapped,none,,,,,2.43,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,69.0,34.5,PN,0.5,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CLDCW-1,CLDCW-1,Clyde Central,Clyde Windfarm (Scotland) Ltd,WIND,T,,,200.0,region_only,medium,Direct BMU and name matches for Clyde onshore wind; assign parent region without forcing a cluster.,,,Scotland,14.837,17.0,14.0,15.5,0.2583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,187.0,187.0,93.5,PN,0.2583333333333333,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CLDNW-1,CLDNW-1,Clyde North,Clyde Windfarm (Scotland) Ltd,WIND,T,,,200.0,region_only,medium,Direct BMU and name matches for Clyde onshore wind; assign parent region without forcing a cluster.,,,Scotland,11.248,22.0,19.0,20.5,0.3416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,189.0,189.0,94.5,PN,0.3416666666666667,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CLDSW-1,CLDSW-1,Clyde South,Clyde Windfarm (Scotland) Ltd,WIND,T,,,150.0,unmapped,none,,,,,3.014,7.0,5.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,129.0,64.5,PN,0.1,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_COUWW-1,COUWW-1,Cour Wind Farm,Cour Wind farm (Scotland) Ltd,WIND,T,,,20.5,unmapped,none,,,,,5.976,5.0,5.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,10.0,PN,2.5,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CREAW-1,CREAW-1,Creag Riabhach Wind Farm,Creag Riabhach Wind Farm Ltd,WIND,T,,,93.0,unmapped,none,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QPN,0.0,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CRGHW-1,CRGHW-1,Carraig Gheal Wind Farm,Statkraft Markets Gmbh,WIND,T,,,46.0,unmapped,none,,,,,2.229,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,23.0,PN,2.0,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CRYRW-2,CRYRW-2,Crystal Rig II Windfarm,Eneco Energy Trade,WIND,T,,,150.62,unmapped,none,,,,,0.074,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,138.0,138.0,69.0,PN,0.5,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CRYRW-3,CRYRW-3,Crystal Rig III,Eneco Energy Trade,WIND,T,,,13.8,unmapped,none,,,,,0.116,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,7.0,PN,0.5,True,pn_qpn_physical_max,True
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CRYRW-4,CRYRW-4,Crystal Rig IV Wind Farm,Crystal Rig IV Limited,WIND,T,,,48.2,unmapped,none,,,,,,,,,,,,,,,,,,,,,,,,True,pn_qpn_physical_max,False
2024-10-03,1,2024-10-03 00:00:00+01:00,2024-10-03 00:30:00+01:00,2024-10-02 23:00:00+00:00,2024-10-02 23:30:00+00:00,balancing_physical,Elexon balancing physical positions,False,T_CUMHW-2,CUMHW-2,T_CUMHW-2,CUMBERHEAD WEST WIND FARM LTD,WIND,T,,,112.0,unmapped,none,,,,,,,,,,,,,,,,,,,,,,,,True,pn_qpn_physical_max,False
